fpr,tpr,threshold
0.0115902204111872,1.0,4.107027530670166
0.011617311847873,1.0,4.10507869720459
0.0116457615607828,1.0,4.10305643081665
0.0116725072544298,1.0,4.101243019104004
0.0117013274063098,1.0,4.099088191986084
0.0117287398901031,1.0,4.097154140472412
0.0117560041983083,1.0,4.095211505889893
0.0117834413780329,1.0,4.093242645263672
0.0118106069025128,1.0,4.09128999710083
0.0118388837439031,1.0,4.0893168449401855
0.0118689880842131,1.0,4.087133407592773
0.0118972649256035,1.0,4.0850605964660645
0.0119235660924862,1.0,4.083175659179688
0.0119550534049515,1.0,4.0809736251831055
0.0119846391307032,1.0,4.078834533691406
0.0120120763104278,1.0,4.076919555664063
0.0120416126443168,1.0,4.074746608734131
0.0120710748904118,1.0,4.072723865509033
0.0120983638945483,1.0,4.070750713348389
0.0121242699265296,1.0,4.06901741027832
0.0121531641662036,1.0,4.067004203796387
0.0121809223930357,1.0,4.065020561218262
0.0122073717355065,1.0,4.063175201416016
0.0122354016175835,1.0,4.061258792877197
0.0122625424461319,1.0,4.059339046478272
0.0122887695252207,1.0,4.057582855224609
0.0123178366364141,1.0,4.055501937866211
0.0123470025313329,1.0,4.053420543670654
0.0123758473791442,1.0,4.051548957824707
0.0124038278693585,1.0,4.049712181091309
0.0124311662653577,1.0,4.047849655151367
0.0124544051367537,1.0,4.046427249908447
0.0124798666419707,1.0,4.0447516441345215
0.0125054269309131,1.0,4.043128490447998
0.0125339260356856,1.0,4.0411376953125
0.012560844600852,1.0,4.039401531219482
0.0125874915107736,1.0,4.037539958953857
0.0126160153114774,1.0,4.035597324371338
0.0126416990800765,1.0,4.033949375152588
0.0126679014632339,1.0,4.032081604003906
0.0126962030005556,1.0,4.030108451843262
0.0127240353151818,1.0,4.028249740600586
0.0127547570537753,1.0,4.026229381561279
0.0127799222078162,1.0,4.024576187133789
0.0128040007408779,1.0,4.022951602935791
0.0128313885287398,1.0,4.0211567878723145
0.012856504290918,1.0,4.019569396972656
0.0128828795455948,1.0,4.017873287200928
0.012910069766006,1.0,4.016067028045654
0.0129365191084768,1.0,4.014332294464111
0.0129671667592764,1.0,4.012335300445557
0.0129928752238068,1.0,4.010714054107666
0.0130194974377971,1.0,4.008971214294434
0.013048169414089,1.0,4.007052421569824
0.0130756559856763,1.0,4.005330562591553
0.0131025745508427,1.0,4.003671169281006
0.0131267518676298,1.0,4.0021586418151855
0.013155448539853,1.0,4.000325679779053
0.0131906649379514,1.0,3.998164653778076
0.0132349694387849,1.0,3.9952993392944336
0.0132682101623757,1.0,3.99320912361145
0.0133040933506204,1.0,3.990988254547119
0.0133430635302833,1.0,3.988637208938599
0.0133813175279372,1.0,3.9862871170043945
0.0134162375748595,1.0,3.9841344356536874
0.0134499228252145,1.0,3.982134342193604
0.0134910168549731,1.0,3.9795637130737305
0.0135278137926776,1.0,3.977295398712158
0.0135674754584182,1.0,3.974819660186768
0.0136071618200901,1.0,3.972304344177246
0.0136463295672038,1.0,3.9698245525360103
0.0136849293078965,1.0,3.967342853546143
0.0137205902327591,1.0,3.965181589126587
0.0137620053096252,1.0,3.962677001953125
0.0138043835278137,1.0,3.960064172744751
0.0138439958016916,1.0,3.9576785564422607
0.0138830894610112,1.0,3.95534610748291
0.013917688460826,1.0,3.9532217979431152
0.0139549546212261,1.0,3.951044797897339
0.0139943199357905,1.0,3.948594331741333
0.0140380811261344,1.0,3.94591236114502
0.0140814224856454,1.0,3.943307399749756
0.0141230351299623,1.0,3.940779685974121
0.0141592393653145,1.0,3.9386394023895264
0.0141959869111563,1.0,3.936516761779785
0.0142335494227326,1.0,3.934215545654297
0.0142744705809717,1.0,3.931705713272095
0.0143111193430882,1.0,3.929547071456909
0.0143513243193183,1.0,3.9272124767303462
0.0143888127431005,1.0,3.925028800964356
0.0144285978884978,1.0,3.922674179077149
0.0144635920232141,1.0,3.920692205429077
0.014502414027289,1.0,3.918364763259888
0.014540396369698,1.0,3.9161670207977295
0.0145777860097548,1.0,3.914021015167236
0.0146157930480953,1.0,3.911821365356445
0.0146512811014385,1.0,3.909798383712769
0.0146877076001728,1.0,3.907702922821045
0.0147247268012594,1.0,3.9055371284484863
0.014757522998086,1.0,3.903724193572998
0.0147953077730443,1.0,3.901480674743652
0.0148306476507995,1.0,3.899493932723999
0.0148704081002654,1.0,3.897135019302368
0.014903278384886,1.0,3.895298719406128
0.0149387664382293,1.0,3.8932735919952393
0.0149770204358831,1.0,3.891101598739624
0.0150165092301043,1.0,3.888837099075317
0.0150566895104031,1.0,3.8865559101104736
0.0150904735444835,1.0,3.88469672203064
0.0151353954436006,1.0,3.882184028625488
0.015173970488362,1.0,3.8800241947174072
0.0152043464839167,1.0,3.878312110900879
0.0152403037599555,1.0,3.876291990280152
0.0152845835648576,1.0,3.873922824859619
0.0153256775946162,1.0,3.871668100357056
0.0153640797678582,1.0,3.869473218917847
0.0154008273137,1.0,3.8674182891845694
0.0154353028338581,1.0,3.8656296730041504
0.0154733098721985,1.0,3.8634963035583496
0.0155078594801506,1.0,3.861610174179077
0.0155463604371179,1.0,3.8594603538513184
0.0155810335247268,1.0,3.857546091079712
0.0156155337408162,1.0,3.855639696121216
0.0156509477063653,1.0,3.853671312332153
0.015688683089461,1.0,3.851660013198853
0.0157246403654997,1.0,3.849717140197754
0.0157634376736432,1.0,3.847659349441528
0.0157949743779712,1.0,3.846012115478516
0.0158339445576341,1.0,3.843862533569336
0.0158671358893622,1.0,3.842105627059937
0.0158985738099648,1.0,3.840475082397461
0.0159371982465888,1.0,3.838467836380005
0.0159704142742483,1.0,3.836668014526367
0.016001432364018,1.0,3.835074424743652
0.0160352410940297,1.0,3.833340167999268
0.0160711242822744,1.0,3.831435918807984
0.0161062418966475,1.0,3.8295931816101074
0.0161402234981786,1.0,3.827802181243897
0.0161749953695128,1.0,3.8260092735290527
0.0162062851145273,1.0,3.8244361877441406
0.0162397234055689,1.0,3.822634935379028
0.0162726430820522,1.0,3.820906400680542
0.0163082793109835,1.0,3.819025754928589
0.0163455701673149,1.0,3.8170106410980233
0.0163822189294313,1.0,3.81501579284668
0.0164197073532135,1.0,3.8130266666412354
0.016463369759832,1.0,3.810751438140869
0.0164956473421003,1.0,3.809075355529785
0.0165336049885781,1.0,3.8071610927581783
0.0165667716243748,1.0,3.805428504943848
0.0166029511637957,1.0,3.803601264953613
0.0166384886090016,1.0,3.801739454269409
0.0166748410199419,1.0,3.799830198287964
0.0167097857627955,1.0,3.7979986667633057
0.0167452244242761,1.0,3.796242713928223
0.0167789096746311,1.0,3.794501781463623
