precision,recall,threshold
0.7710382513661203,0.9406666666666667,11.832754135131836
0.7709756764143209,0.9403333333333334,11.83437442779541
0.773088517402028,0.9403333333333334,11.858174324035645
0.7730263157894737,0.94,11.86072826385498
0.7762180016515277,0.94,11.877826690673828
0.7761563876651982,0.9396666666666667,11.878281593322754
0.7778697571743929,0.9396666666666667,11.885722160339355
0.7778084460391941,0.9393333333333334,11.889192581176758
0.7780231916068471,0.9393333333333334,11.892833709716797
0.7779618889809445,0.939,11.895780563354492
0.7788222283660492,0.939,11.901901245117188
0.7787610619469026,0.9386666666666666,11.903478622436523
0.7786998616874136,0.9383333333333334,11.90713119506836
0.7786386275594909,0.938,11.907341003417969
0.7785773595350125,0.9376666666666666,11.909401893615723
0.7787929125138427,0.9376666666666666,11.912532806396484
0.7787316532816394,0.9373333333333334,11.913808822631836
0.7821974965229486,0.9373333333333334,11.93982982635498
0.7821368948247078,0.937,11.939922332763672
0.7820762593932646,0.9366666666666666,11.943669319152832
0.7857941834451901,0.9366666666666666,11.995254516601562
0.7857342657342657,0.9363333333333334,11.995952606201172
0.7859541130386122,0.9363333333333334,11.997566223144531
0.7858942065491183,0.936,12.001487731933594
0.7858342665173572,0.9356666666666666,12.002654075622559
0.7909270216962525,0.9356666666666666,12.033357620239258
0.7908680947012401,0.9353333333333333,12.036517143249512
0.7913141567963903,0.9353333333333333,12.042379379272461
0.7912552891396333,0.935,12.042476654052734
0.7928208027133974,0.935,12.05126667022705
0.7927622278767317,0.9346666666666666,12.05402660369873
0.7927036199095022,0.9343333333333333,12.05419921875
0.7926449787835926,0.934,12.055339813232422
0.7935429056924383,0.934,12.0648193359375
0.7934844192634561,0.9336666666666666,12.066004753112793
0.7952867688813174,0.9336666666666666,12.077411651611328
0.7952286282306164,0.9333333333333333,12.079230308532715
0.7959067652075043,0.9333333333333333,12.082722663879395
0.7958487347170884,0.933,12.084992408752441
0.7963015647226174,0.933,12.089061737060547
0.7962435970404098,0.9326666666666666,12.091428756713867
0.7961855963563905,0.9323333333333333,12.09167194366455
0.798230593607306,0.9323333333333333,12.113872528076172
0.7981729945760776,0.932,12.115673065185547
0.799771167048055,0.932,12.122222900390625
0.7997138769670958,0.9316666666666666,12.124876976013184
0.8004009163802979,0.9316666666666666,12.132623672485352
0.8003437410484102,0.9313333333333333,12.13436222076416
0.8024124066628374,0.9313333333333333,12.150115966796875
0.802355644929618,0.931,12.15194320678711
0.8025862068965517,0.931,12.157316207885742
0.8025294624892211,0.9306666666666666,12.158060073852539
0.8024726854514088,0.9303333333333333,12.159562110900879
0.8029344073647872,0.9303333333333333,12.165994644165039
0.8028776978417266,0.93,12.16810417175293
0.8028209556706966,0.9296666666666666,12.168998718261719
0.8035148372227023,0.9296666666666666,12.175287246704102
0.8034582132564841,0.9293333333333333,12.17600154876709
0.8036898241568176,0.9293333333333333,12.17630386352539
0.8036332179930796,0.929,12.17824935913086
0.805258595781566,0.929,12.190143585205078
0.8052023121387283,0.9286666666666666,12.190360069274902
0.805668016194332,0.9286666666666666,12.194235801696777
0.8056118021405844,0.9283333333333333,12.205775260925293
0.8070124601564764,0.9283333333333333,12.220507621765137
0.8069565217391305,0.928,12.22317886352539
0.8069005508843143,0.9276666666666666,12.223862648010254
0.8078374455732946,0.9276666666666666,12.234148025512695
0.8077816492450639,0.9273333333333333,12.23564338684082
0.8091913903432228,0.9273333333333333,12.245553970336914
0.8091358743089904,0.927,12.248929023742676
0.8090803259604191,0.9266666666666666,12.249679565429688
0.8093158660844251,0.9266666666666666,12.249872207641602
0.8092603377984857,0.9263333333333333,12.250772476196289
0.8113868613138686,0.9263333333333333,12.269458770751953
0.8113317757009346,0.926,12.270243644714355
0.8115687992988606,0.926,12.270830154418945
0.8115137346580947,0.9256666666666666,12.271217346191406
0.8114586378251973,0.9253333333333333,12.274349212646484
0.8114035087719298,0.925,12.277811050415039
0.8113483474700205,0.9246666666666666,12.27849006652832
0.8115857226448215,0.9246666666666666,12.282367706298828
0.8115305823822067,0.9243333333333333,12.282734870910645
0.812481687664811,0.9243333333333333,12.290128707885742
0.8124267291910903,0.924,12.291674613952637
0.813141683778234,0.924,12.293058395385742
0.8130868544600939,0.9236666666666666,12.294975280761719
0.8130319929556795,0.9233333333333333,12.29499626159668
0.8129770992366412,0.923,12.300214767456055
0.813454759106933,0.923,12.304510116577148
0.8133999412283279,0.9226666666666666,12.30497932434082
0.8141176470588235,0.9226666666666666,12.312331199645996
0.8140629596940276,0.9223333333333333,12.312753677368164
0.8143025309005297,0.9223333333333333,12.312877655029297
0.8142478657639093,0.922,12.314338684082031
0.8141931684334511,0.9216666666666666,12.314428329467773
0.8144329896907216,0.9216666666666666,12.315620422363281
0.8143783146729523,0.9213333333333333,12.31597900390625
0.8143236074270557,0.921,12.316963195800781
