event_i,event_j,delta_t_days,time_score,sky_norm_sep,sky_step_weight,sky_log_overlap,snr_ratio,ang_sep_deg,combined_time_sky_z
GW240428_225440,GW250109_010541,255.09098846795382,-0.2470929,7.343071,-0.5,-24.991695,-0.25706136,62.722485,0.49843599630376156
GW240428_225440,GW250109_074552,255.3688923862273,-0.2470929,4.6283207,-0.5,-11.052041,-0.36623567,125.48236,0.6536308300740336
GW240428_225440,GW250114_082203,260.3940178851949,-0.2470929,7.511042,-0.5,-25.25413,-1.6000185,39.204414,0.4955142307511425
GW240428_225440,GW250116_015318,262.124054385305,-0.2470929,8.190088,-0.5,-32.79309,-0.67903584,128.94316,0.4115804520858944
GW240428_225440,GW250118_023225,264.15122529781803,-0.2470929,3.0695233,-0.5,-3.735862,-0.5463611,43.088158,0.7350842980699958
GW240428_225440,GW250118_055802,264.2940091979945,-0.2470929,7.5443254,-0.5,-26.880234,-0.41780713,78.33459,0.47741026714459284
GW240428_225440,GW250118_170523,264.757443733483,-0.2470929,8.093592,-0.5,-31.258623,-0.14874457,87.62944,0.4286641941357286
GW240428_225440,GW250119_025138,265.16456828100536,-0.2470929,17.041218,-0.5,-143.24081,-0.0920131,146.13893,-0.8180709898284217
GW240428_225440,GW250119_190238,265.8388685146774,-0.2470929,14.613231,-0.5,-103.708015,-0.2601322,72.13905,-0.37793912005874225
GW240501_033534,GW240505_133552,4.416870926364704,0.9949764,5.8305197,-0.5,-16.206448,-0.1605208,89.736565,2.2948262177890837
GW240501_033534,GW240507_041632,6.028442409965727,0.49711657,9.53788,-0.5,-44.7842,-0.0848473,153.52621,1.295816650320925
GW240501_033534,GW240511_031507,9.985799065345415,0.5435311,9.371418,-0.5,-42.354248,-0.44228736,98.31819,1.3863439257863426
GW240501_033534,GW240512_024139,10.962548751050123,0.669271,11.299511,-0.5,-62.433746,-0.1223493,127.89187,1.3347466296487907
GW240501_033534,GW240513_183302,12.623240174397274,0.5157103,10.017531,-0.5,-48.711105,-0.34580207,110.10635,1.2775247784483166
GW240501_033534,GW240514_121713,13.36225458888544,0.5157103,3.2273924,-0.5,-3.865477,-0.42010918,37.70098,1.776806155768622
GW240501_033534,GW240515_005301,13.887108519333932,0.035988156,5.157591,-0.5,-12.328572,-0.123228796,72.51968,1.0265438308755543
GW240501_033534,GW240519_012815,17.911586277175832,0.52348214,5.2337685,-0.5,-13.547255,-0.032856263,111.0482,1.679644014858459
GW240501_033534,GW240520_213616,19.75048645523963,0.09474692,13.763554,-0.5,-93.420746,-0.15179862,164.48782,0.20407257822693448
GW240501_033534,GW240525_031210,23.983746587474037,0.3320092,1.9696405,0.5,-1.1705114,-0.11496942,30.646675,1.5555912648562493
GW240501_033534,GW240526_093944,25.252890487296714,0.5727229,4.587133,-0.5,-9.505079,-0.056821525,63.094646,1.791985689997998
GW240501_033534,GW240527_183429,26.624237525683863,0.5727229,6.2928653,-0.5,-19.3402,-0.037524585,114.29324,1.6824879969869353
GW240501_033534,GW240527_230910,26.81499339265404,0.5727229,3.2078252,-0.5,-3.558201,-0.07104315,33.163387,1.8581942737766082
GW240501_033534,GW240530_012417,28.90883152830656,0.5727229,5.1225386,-0.5,-12.144284,-0.03585997,71.878716,1.762602538328641
GW240501_033534,GW240531_040326,30.019347414396428,0.2735977,11.264209,-0.5,-62.525112,-0.15801135,162.85724,0.7926298222742952
GW240501_033534,GW240531_075248,30.178628711303077,0.2735977,6.5879617,-0.5,-21.017656,-0.10312901,107.02374,1.2547462094703
GW240501_033534,GW240601_061200,31.10862741049517,0.2735977,10.017868,-0.5,-48.94151,-0.027733859,123.34597,0.943860616231739
GW240501_033534,GW240601_231004,31.815614521895295,0.2735977,4.1498237,-0.5,-7.5155296,-0.013780395,54.864117,1.4050699015161998
GW240501_033534,GW240612_081540,42.19451084122613,0.09330103,0.78353554,1.0,0.07968564,-0.19276993,14.761534,1.2430668380958003
GW240501_033534,GW240615_113620,45.33386321041319,0.09330103,10.72502,-0.5,-55.88865,-0.9231761,108.817955,0.6199526509676739
GW240501_033534,GW240615_160735,45.52222705208041,0.09330103,5.991539,-0.5,-16.893095,-0.028014103,80.76548,1.054103194742399
GW240501_033534,GW240618_071627,48.15338223327365,-0.20667636,3.593795,-0.5,-6.3864684,-0.24971165,79.272446,0.7608454981249138
GW240501_033534,GW240621_195059,51.67736686627346,-0.20667636,11.159378,-0.5,-60.66565,-0.975787,114.60204,0.15653722323099792
GW240501_033534,GW240621_200935,51.690284684799884,-0.20667636,10.132026,-0.5,-50.09432,-0.042077396,124.918526,0.2742313869312281
GW240501_033534,GW240621_214041,51.7535506230372,-0.20667636,1.966266,0.5,-1.6260635,-0.25622886,38.548065,0.8138446784104378
GW240501_033534,GW240622_004008,51.87816509911032,-0.20667636,14.575529,-0.5,-104.83636,-0.21816227,166.55096,-0.33523003779064336
GW240501_033534,GW240627_131622,57.403324906903286,-0.24045733,8.520851,-0.5,-35.182934,-0.04101536,111.27966,0.39404795602340226
GW240501_033534,GW240629_145256,59.47039238638072,-0.24045733,7.544766,-0.5,-27.021233,-0.206413,83.92183,0.4849149050566423
GW240501_033534,GW240630_101703,60.27880139057283,-0.24045733,10.515589,-0.5,-54.222195,-0.00014008269,141.01201,0.1820774974533286
GW240501_033534,GW240703_191355,63.65162441864058,-0.39246207,5.0620637,-0.5,-13.345189,-0.009952336,151.03859,0.4293020937132239
GW240501_033534,GW240705_053215,65.08103004802985,-0.39246207,9.233351,-0.5,-41.456665,-0.30961424,117.536674,0.116327630601177
GW240501_033534,GW240716_034900,76.00932377859122,-0.38587266,2.495395,0.1,-3.4613583,-0.22842449,67.87485,0.5483533815908844
GW240501_033534,GW240824_205609,115.72261988966001,-0.8908795,1.1590656,1.0,0.5519327,-0.17451312,14.369069,-0.09758305125115119
GW240501_033534,GW240825_055146,116.09458366397631,-0.8908795,11.820925,-0.5,-68.677345,-0.0014842241,149.04778,-0.8683357554691311
GW240501_033534,GW240830_211120,121.73316480190665,-1.2459191,9.661363,-0.5,-45.450806,-0.077215984,119.98195,-1.0952782476552074
GW240501_033534,GW240902_143306,124.45661863529571,-1.2459191,9.293147,-0.5,-42.07092,-0.037104502,121.92163,-1.0576488394870143
GW240501_033534,GW240907_153833,129.5020697603844,-1.2459191,2.729451,0.1,-3.1656826,-0.057946432,47.169827,-0.6245038305082402
GW240501_033534,GW240908_082628,130.202007770588,-1.2459191,1.1280204,1.0,0.5988227,-0.07990423,13.904795,-0.5825923343921373
GW240501_033534,GW240908_125134,130.38610357263298,-1.2459191,5.3138933,-0.5,-13.460945,-0.19641209,87.41972,-0.739124431838965
GW240501_033534,GW240910_103535,132.29167319627823,-1.2459191,7.174533,-0.5,-24.36321,-0.55418503,82.512596,-0.8605030002764759
GW240501_033534,GW240915_001357,136.85998596212931,-1.0487857,4.23496,-0.5,-7.7968135,-0.3792999,53.91168,-0.40647565617516546
GW240501_033534,GW240915_105151,137.30296441140825,-1.0487857,3.3108997,-0.5,-5.5851126,-0.29654363,79.72239,-0.3818520502070365
GW240501_033534,GW240916_184352,138.63075670849395,-1.0487857,9.470682,-0.5,-43.78978,-0.04446423,127.60291,-0.8071973858590835
GW240501_033534,GW240919_061559,141.11139190793864,-1.0487857,10.553301,-0.5,-54.07263,-0.4779332,107.66248,-0.9216798180305696
GW240501_033534,GW240920_073424,142.16585110252655,-1.0487857,10.144521,-0.5,-50.170513,-0.2488824,121.95493,-0.8782362257347291
GW240501_033534,GW240920_124024,142.37835581685934,-1.0487857,11.104256,-0.5,-60.146908,-1.2735827,119.575294,-0.9893067638515864
GW240501_033534,GW240921_201835,143.69653765246824,-1.0487857,5.2739935,-0.5,-13.499377,-0.102136284,98.29892,-0.4699642056737629
GW240501_033534,GW240922_142106,144.44828074514314,-1.0487857,4.966228,-0.5,-10.921675,-0.20219061,56.088493,-0.44126578142294487
GW240501_033534,GW240923_204006,145.711471929357,-1.0487857,9.451648,-0.5,-43.558887,-0.12031684,124.15248,-0.8046267859854962
GW240501_033534,GW240924_000316,145.8525649408941,-1.0487857,1.3833457,0.5,-0.0022587369,-0.011230349,19.619253,-0.31969627136989665
GW240501_033534,GW240925_005809,146.89068339852273,-1.0487857,9.104546,-0.5,-39.880142,-1.0965304,95.101715,-0.7636700846011131
GW240501_033534,GW240930_035959,152.01695635864857,-1.0487857,9.264897,-0.5,-41.575012,-0.39941317,108.142166,-0.7825396390782036
GW240501_033534,GW240930_234614,152.8407405354938,-1.0487857,6.8486195,-0.5,-22.180603,-0.09502684,82.908745,-0.5666151955389264
GW240501_033534,GW241002_030559,153.97945295152564,-1.0487857,0.82729363,1.0,0.42224225,-0.115956515,12.903105,-0.3149701598709091
GW240501_033534,GW241006_015333,157.92915009100955,-1.0487857,12.269445,-0.5,-73.85504,-0.4750741,138.25543,-1.1419240007662768
GW240501_033534,GW241007_082943,159.20426219058808,-1.0688436,5.0166035,-0.5,-11.338142,-0.07328809,61.5306,-0.4733324854255612
GW240501_033534,GW241009_022835,160.95348086211416,-1.0688436,4.785741,-0.5,-11.053171,-0.19732444,89.62959,-0.4701598053380543
GW240501_033534,GW241009_084816,161.2171512148198,-1.0688436,4.0458145,-0.5,-6.9103937,-0.1694841,48.911568,-0.42403687858197336
GW240501_033534,GW241009_220455,161.7703771122407,-1.0688436,9.900267,-0.5,-47.902893,-0.023871789,130.25287,-0.8804200831308089
GW240501_033534,GW241011_233834,163.83541692103225,-1.0688436,8.528173,-0.5,-34.8055,-1.2166897,89.387436,-0.7346024262541361
GW240501_033534,GW241101_220523,184.7706959764218,-1.0688436,2.7127783,0.1,-4.094389,-0.036102474,76.29937,-0.392685355899
GW240501_033534,GW241102_124058,185.37874831049805,-1.2622733,9.96699,-0.5,-48.08734,-0.7179531,103.23534,-1.1469967297139978
GW240501_033534,GW241102_144729,185.46660651612336,-1.2622733,0.87213624,1.0,0.67514527,-0.15339737,11.7605505,-0.6041076588386152
GW240501_033534,GW241109_033317,191.9984151119849,-1.2622733,3.3175967,-0.5,-5.896683,-0.0657592,92.31981,-0.6772740231971144
GW240501_033534,GW241109_115924,192.34988391649668,-1.2622733,0.5978274,1.0,-0.63008124,-0.14380085,17.124777,-0.6186391820281645
GW240501_033534,GW241110_124123,193.37903627638462,-1.2622733,7.178738,-0.5,-24.353458,-0.009007628,80.92891,-0.8827594739356021
GW240501_033534,GW241111_111552,194.31964857957982,-1.2622733,10.113813,-0.5,-49.80915,-0.42129365,118.565025,-1.166166209452662
GW240501_033534,GW241113_163507,196.54134913971026,-1.2622733,3.5150118,-0.5,-6.7549543,-0.20064501,107.23056,-0.6868294426327932
GW240501_033534,GW241114_024711,196.9663986841203,-1.2622733,5.6286845,-0.5,-14.843007,-0.04681685,78.112175,-0.7768764388109535
GW240501_033534,GW241114_235258,197.84540756784102,-1.2622733,2.8032825,0.1,-4.371702,-0.19457535,79.94447,-0.6602958994756398
GW240501_033534,GW241116_151753,199.48771676412335,-1.2622733,0.9714212,1.0,-0.16191997,-0.12598702,19.017097,-0.6134269860401527
GW240501_033534,GW241124_024914,206.96781727715774,-1.2622733,4.724078,-0.5,-10.784638,-0.19047676,89.57272,-0.7316932630098651
GW240501_033534,GW241125_010116,207.89284545731766,-1.2622733,3.610387,-0.5,-5.8660736,-0.02351459,59.585735,-0.676933236197748
GW240501_033534,GW241127_061008,210.10732985290113,-1.2622733,4.7481365,-0.5,-9.717116,-1.0695045,49.868984,-0.7198081830236753
GW240501_033534,GW241129_021832,211.9465009866379,-1.2622733,3.6340702,-0.5,-5.2582316,-0.4531825,42.399696,-0.670165928279263
GW240501_033534,GW241130_034908,213.00941751746115,-1.2622733,13.20049,-0.5,-85.81664,-0.267088,156.7462,-1.5670496607317959
GW240501_033534,GW241130_110422,213.31165716704672,-1.2622733,3.0634582,-0.5,-3.664775,-0.0041243928,41.889126,-0.6524254414300797
GW240501_033534,GW241201_055758,214.09888533806634,-1.2622733,2.1674778,0.1,-1.9154853,-0.16040884,39.889183,-0.6329500149375602
GW240501_033534,GW241210_060606,223.1045360415015,-1.4549596,9.829307,-0.5,-47.260994,-0.19226313,133.1313,-1.4013032355473611
GW240501_033534,GW241210_120900,223.3565475254975,-1.4549596,2.1852496,0.1,-1.9403656,-0.19152953,39.939762,-0.8967335227784656
GW240501_033534,GW241225_042553,238.03493416380275,-1.4549596,6.407826,-0.5,-20.18226,-0.47526637,123.08552,-1.0998266400749899
GW240501_033534,GW241225_082815,238.20324922363793,-1.4549596,4.215212,-0.5,-7.8281507,-0.5371239,56.829796,-0.9622842044420403
GW240501_033534,GW241229_155844,242.5160858115002,-1.4549596,5.17713,-0.5,-13.2730875,-0.25458884,110.98711,-1.0229045062753368
GW240501_033534,GW241230_084504,243.21492605625755,-1.4549596,4.513559,-0.5,-10.733416,-0.07924023,135.64325,-0.9946294896845667
GW240501_033534,GW241230_233618,243.83383255472614,-1.4549596,6.3384495,-0.5,-19.124718,-0.018363457,89.5051,-1.0880526623947016
GW240501_033534,GW241231_054133,244.0874849182312,-1.4549596,12.687551,-0.5,-78.9496,-0.52000636,134.45457,-1.7541030867987493
GW240501_033534,GW250101_011205,244.90034847902203,-1.4549596,7.21098,-0.5,-24.969406,-0.059069607,98.498215,-1.153123533184875
GW240501_033534,GW250104_015122,247.92763192448902,-1.4549596,8.01269,-0.5,-31.225891,-0.09767442,118.21005,-1.2227790729055055
GW240501_033534,GW250108_152221,252.49081915709155,-0.2470929,0.21205804,1.0,1.0583346,-0.08848722,2.823518,0.788459692221422
GW240501_033534,GW250109_010541,252.8959091091239,-0.2470929,8.411199,-0.5,-34.13757,-0.15554692,103.603325,0.39661192211338236
GW240501_033534,GW250109_074552,253.17381302739736,-0.2470929,1.4977635,0.5,-1.5647953,-0.04637261,42.727177,0.7592555103980393
GW240501_033534,GW250114_082203,258.19893852636494,-0.2470929,15.120531,-0.5,-112.720085,-2.012627,155.6746,-0.47827350599155133
GW240501_033534,GW250116_015318,259.9289750264751,-0.2470929,3.7621024,-0.5,-6.606935,-0.26642758,67.99134,0.7031196820933249
GW240501_033534,GW250118_023225,261.9561459389881,-0.2470929,7.6119933,-0.5,-28.332335,-0.13375281,126.41499,0.4612435438214508
GW240501_033534,GW250118_055802,262.09892983916455,-0.2470929,7.688978,-0.5,-28.530405,-0.005198844,105.02334,0.45903835841268653
GW240501_033534,GW250118_170523,262.56236437465304,-0.2470929,5.3710985,-0.5,-13.443782,-0.2638637,75.19141,0.6270027798808682
GW240501_033534,GW250119_025138,262.96948892217546,-0.2470929,4.00639,-0.5,-6.7928314,-0.32059518,49.442196,0.701050035339567
GW240501_033534,GW250119_190238,263.6437891558475,-0.2470929,8.934215,-0.5,-38.287457,-0.67274046,90.7272,0.35040984133489167
GW240505_133552,GW240507_041632,1.6115714836010226,1.2306377,5.1321254,-0.5,-12.585059,-0.075673506,87.5894,2.6574208727616275
GW240505_133552,GW240511_031507,5.568928138980711,0.49711657,14.29887,-0.5,-100.92785,-0.6028082,170.54016,0.6707506179371349
GW240505_133552,GW240512_024139,6.545677824685419,0.5732528,9.603851,-0.5,-44.93537,-0.2828701,121.58922,1.398253038682456
GW240505_133552,GW240513_183302,8.20636924803257,0.72702783,6.127622,-0.5,-17.545687,-0.50632286,75.792595,1.9134852773804587
GW240505_133552,GW240514_121713,8.945383662520735,0.5435311,8.233032,-0.5,-32.760605,-0.58063,106.915695,1.4931531638401494
GW240505_133552,GW240515_005301,9.470237592969228,0.5435311,4.4914145,-0.5,-9.265414,-0.2837496,68.09898,1.7547329785981718
GW240505_133552,GW240519_012815,13.494715350811129,0.5157103,1.0213103,1.0,-0.44167277,-0.19337708,22.43097,1.8149245142197876
GW240505_133552,GW240520_213616,15.333615528874928,0.035988156,7.3181734,-0.5,-25.684084,-0.31231943,96.812515,0.8778524529736137
GW240505_133552,GW240525_031210,19.566875661109332,0.09474692,5.3555884,-0.5,-13.696739,-0.045551393,88.69622,1.091666606678373
GW240505_133552,GW240526_093944,20.83601956093201,0.09474692,9.245424,-0.5,-41.880215,-0.10369928,137.55937,0.7778905484986033
GW240505_133552,GW240527_183429,22.20736659931916,0.3320092,1.9693505,0.5,-1.5723854,-0.12299622,37.47221,1.5511170664859755
GW240505_133552,GW240527_230910,22.398122466289333,0.3320092,8.286816,-0.5,-33.012,-0.23156396,97.72196,1.2010893114669317
GW240505_133552,GW240530_012417,24.491960601941855,0.3320092,1.8660477,0.5,-0.9165403,-0.19638078,28.243057,1.5584188093837859
GW240505_133552,GW240531_040326,25.602476488031723,0.5727229,6.6832457,-0.5,-21.559996,-0.0025094524,103.797966,1.6577742743501003
GW240505_133552,GW240531_075248,25.76175778493837,0.5727229,2.9932067,0.1,-3.9117422,-0.0573918,51.50522,1.8542581820758508
GW240505_133552,GW240601_061200,26.691756484130465,0.5727229,5.4677863,-0.5,-13.903518,-0.13278694,74.124756,1.7430164037076956
GW240505_133552,GW240601_231004,27.39874359553059,0.5727229,2.765678,0.1,-2.8984966,-0.1743012,39.788536,1.8655389840100742
GW240505_133552,GW240612_081540,37.77763991486143,0.104784556,5.200242,-0.5,-13.221403,-0.032249123,102.31594,1.1106855674206093
GW240505_133552,GW240615_113620,40.91699228404849,0.09330103,2.4651124,0.1,-1.6860285,-1.083697,28.655497,1.223408552240926
GW240505_133552,GW240615_160735,41.10535612571571,0.09330103,8.103353,-0.5,-31.939045,-0.18853492,118.51148,0.8865916022348822
GW240505_133552,GW240618_071627,43.736511306908945,0.09330103,5.9154215,-0.5,-17.488937,-0.08919084,134.72934,1.0474694824626762
GW240505_133552,GW240621_195059,47.26049593990876,-0.20667636,4.761295,-0.5,-10.001075,-1.1363078,55.860825,0.7206028764454482
GW240505_133552,GW240621_200935,47.27341375843518,-0.20667636,9.417571,-0.5,-43.302704,-0.2025982,127.81149,0.34984470286522934
GW240505_133552,GW240621_214041,47.33667969667249,-0.20667636,3.114336,-0.5,-4.622918,-0.095708065,63.560432,0.780479693199573
GW240505_133552,GW240622_004008,47.46129417274561,-0.20667636,6.997945,-0.5,-23.319273,-0.37868306,89.27602,0.5723269217870764
GW240505_133552,GW240627_131622,52.98645398053858,-0.20667636,4.043799,-0.5,-7.2294903,-0.11950544,57.578022,0.7514598537151681
GW240505_133552,GW240629_145256,55.053521460016015,-0.24045733,3.6997893,-0.5,-5.6349063,-0.3669338,46.19664,0.7230160282052873
GW240505_133552,GW240630_101703,55.86193046420813,-0.24045733,3.543614,-0.5,-5.3766336,-0.16038072,51.596416,0.7258914639689347
GW240505_133552,GW240703_191355,59.23475349227587,-0.24045733,2.0279024,0.5,-2.6246502,-0.15056847,61.591167,0.7565302155631222
GW240505_133552,GW240705_053215,60.664159121665136,-0.24045733,2.5090055,0.1,-2.157992,-0.47013506,34.96661,0.7617256790822661
GW240505_133552,GW240716_034900,71.59245285222651,-0.39246207,3.6982787,-0.5,-7.229072,-0.38894528,102.7579,0.4973948697156221
GW240505_133552,GW240824_205609,111.30574896329531,-0.8908795,6.2592072,-0.5,-18.555311,-0.013992305,85.33451,-0.3103103876441949
GW240505_133552,GW240825_055146,111.6777127376116,-0.8908795,4.7574987,-0.5,-10.311455,-0.16200504,65.778206,-0.21852877698593604
GW240505_133552,GW240830_211120,117.31629387554196,-1.2459191,4.59076,-0.5,-9.506897,-0.23773679,62.678127,-0.6951026913434922
GW240505_133552,GW240902_143306,120.03974770893102,-1.2459191,5.696939,-0.5,-15.288589,-0.19762531,81.42916,-0.7594721969749368
GW240505_133552,GW240907_153833,125.08519883401968,-1.2459191,3.3300657,-0.5,-5.0877357,-0.10257438,60.57085,-0.6459026904549399
GW240505_133552,GW240908_082628,125.7851368442233,-1.2459191,7.493101,-0.5,-27.030348,-0.24042504,101.677345,-0.8901971301030913
GW240505_133552,GW240908_125134,125.96923264626828,-1.2459191,4.3310823,-0.5,-8.833709,-0.035891272,75.36867,-0.6876078618700066
GW240505_133552,GW240910_103535,127.87480226991353,-1.2459191,8.038587,-0.5,-31.153463,-0.7147058,103.085175,-0.9361011543132267
GW240505_133552,GW240915_001357,132.4431150357646,-1.2459191,9.641471,-0.5,-45.48949,-0.53982073,134.3728,-1.0957089389717778
GW240505_133552,GW240915_105151,132.88609348504355,-1.2459191,0.85579383,1.0,-0.5242969,-0.45706445,21.170637,-0.595096400426208
GW240505_133552,GW240916_184352,134.21388578212924,-1.2459191,8.412432,-0.5,-34.490578,-0.11605658,122.981705,-0.9732543642379484
GW240505_133552,GW240919_061559,136.69452098157396,-1.0487857,5.1864343,-0.5,-12.105528,-0.638454,60.54117,-0.45444601445562605
GW240505_133552,GW240920_073424,137.74898017616184,-1.0487857,3.0500126,-0.5,-3.5671918,-0.4094032,40.543922,-0.35938586383166693
GW240505_133552,GW240920_124024,137.96148489049463,-1.0487857,8.618093,-0.5,-35.875343,-1.4341035,104.89356,-0.7190833192288382
GW240505_133552,GW240921_201835,139.27966672610353,-1.0487857,7.770539,-0.5,-29.871109,-0.26265708,151.39055,-0.6522361705938529
GW240505_133552,GW240922_142106,140.03140981877843,-1.0487857,4.3331513,-0.5,-8.203049,-0.3627114,54.765316,-0.41099840871639576
GW240505_133552,GW240923_204006,141.2946010029923,-1.0487857,5.925049,-0.5,-16.61619,-0.28083766,84.77678,-0.5046647238964413
GW240505_133552,GW240924_000316,141.4356940145294,-1.0487857,6.00609,-0.5,-17.230412,-0.17175116,91.742805,-0.511503058083593
GW240505_133552,GW240925_005809,142.47381247215802,-1.0487857,2.5855083,0.1,-2.034672,-1.2570512,30.732885,-0.3423238081789852
GW240505_133552,GW240930_035959,147.60008543228386,-1.0487857,1.4209092,0.5,0.12260347,-0.55993396,18.440289,-0.31830613867828417
GW240505_133552,GW240930_234614,148.4238696091291,-1.0487857,10.252045,-0.5,-51.47954,-0.25554764,137.06151,-0.892810079205428
GW240505_133552,GW241002_030559,149.56258202516094,-1.0487857,5.8308787,-0.5,-16.359371,-0.2764773,96.771736,-0.5018054746260421
GW240505_133552,GW241006_015333,153.51227916464487,-1.0487857,4.0404987,-0.5,-6.974123,-0.6355949,50.97375,-0.3973163678490892
GW240505_133552,GW241007_082943,154.7873912642234,-1.0487857,11.057396,-0.5,-60.08184,-0.08723272,149.4271,-0.9885823479373039
GW240505_133552,GW241009_022835,156.53660993574945,-1.0487857,8.796854,-0.5,-38.38162,-0.03680363,172.14381,-0.7469865189569966
GW240505_133552,GW241009_084816,156.8002802884551,-1.0487857,8.818072,-0.5,-37.80429,-0.3300049,117.75885,-0.7405589362803675
GW240505_133552,GW241009_220455,157.353506185876,-1.0487857,2.9589946,0.1,-3.4436018,-0.13664901,42.394836,-0.3580098951122618
GW240505_133552,GW241011_233834,159.41854599466754,-1.0688436,6.012116,-0.5,-16.770319,-1.3772105,71.65336,-0.5338107241039491
GW240505_133552,GW241101_220523,180.35382505005708,-1.0688436,4.4332376,-0.5,-10.281481,-0.19662328,127.199875,-0.4615683183846702
GW240505_133552,GW241102_124058,180.96187738413337,-1.0688436,1.231226,0.5,0.5628071,-0.87847394,14.540181,-0.34083523480810934
GW240505_133552,GW241102_144729,181.04973558975865,-1.0688436,6.311648,-0.5,-19.025948,-0.31391817,92.33598,-0.5589233915077896
GW240505_133552,GW241109_033317,187.5815441856202,-1.2622733,1.1883264,0.5,-1.1402388,-0.22628,33.74809,-0.6243189363738055
GW240505_133552,GW241109_115924,187.93301299013197,-1.2622733,3.3650515,-0.5,-6.15164,-0.30432165,98.26408,-0.6801125416521205
GW240505_133552,GW241110_124123,188.96216535001994,-1.2622733,11.866933,-0.5,-69.22408,-0.15151317,149.76431,-1.3823191432082045
GW240505_133552,GW241111_111552,189.9027776532151,-1.2622733,5.126802,-0.5,-12.016992,-0.58181447,66.76914,-0.7454134634421001
GW240505_133552,GW241113_163507,192.12447821334555,-1.2622733,2.6908066,0.1,-4.2315164,-0.36116582,83.49423,-0.6587351637142527
GW240505_133552,GW241114_024711,192.54952775775558,-1.2622733,3.0354867,-0.5,-3.7635806,-0.20733766,45.508793,-0.6535254779532553
GW240505_133552,GW241114_235258,193.42853664147634,-1.2622733,4.389634,-0.5,-10.115758,-0.35509616,127.63709,-0.7242463931231299
GW240505_133552,GW241116_151753,195.07084583775864,-1.2622733,3.5546212,-0.5,-6.08839,-0.034533776,72.45016,-0.6794083575272012
GW240505_133552,GW241124_024914,202.55094635079305,-1.2622733,7.4044967,-0.5,-27.1252,-0.029955955,146.54498,-0.9136182031052145
GW240505_133552,GW241125_010116,203.47597453095295,-1.2622733,7.790965,-0.5,-29.80987,-0.13700622,135.96591,-0.9435075264325652
GW240505_133552,GW241127_061008,205.69045892653642,-1.2622733,11.200142,-0.5,-61.422302,-1.2300253,133.69618,-1.2954593094899947
GW240505_133552,GW241129_021832,207.52963006027318,-1.2622733,9.922806,-0.5,-48.09825,-0.6137033,128.73192,-1.147118194773202
GW240505_133552,GW241130_034908,208.59254659109646,-1.2622733,5.0956154,-0.5,-11.878406,-0.4276088,67.05732,-0.743870538662952
GW240505_133552,GW241130_110422,208.894786240682,-1.2622733,6.4090753,-0.5,-19.669325,-0.1646452,94.87923,-0.8306094488182878
GW240505_133552,GW241201_055758,209.68201441170166,-1.2622733,6.104026,-0.5,-18.286844,-0.00011196787,117.551414,-0.815217829712981
GW240505_133552,GW241210_060606,218.68766511513678,-1.4549596,3.4395046,-0.5,-5.030087,-0.35278392,50.506973,-0.9311324248907349
GW240505_133552,GW241210_120900,218.93967659913278,-1.4549596,2.6860518,0.1,-3.2521226,-0.031008713,51.403355,-0.9113377531315408
GW240505_133552,GW241225_042553,233.61806323743804,-1.4549596,3.9966304,-0.5,-7.7222943,-0.6357872,80.04777,-0.9611056695317177
GW240505_133552,GW241225_082815,233.78637829727322,-1.4549596,2.8184865,0.1,-3.0790915,-0.6976447,41.22594,-0.9094113401203466
GW240505_133552,GW241229_155844,238.0992148851355,-1.4549596,3.5315778,-0.5,-6.1754518,-0.094068035,78.315735,-0.9438841538273175
GW240505_133552,GW241230_084504,238.79805512989284,-1.4549596,3.8910818,-0.5,-8.15258,-0.23976104,119.0015,-0.9658961866995278
GW240505_133552,GW241230_233618,239.41696162836143,-1.4549596,3.5249534,-0.5,-5.3990145,-0.17888427,53.64235,-0.9352398178938468
GW240505_133552,GW241231_054133,239.6706139918665,-1.4549596,5.4478774,-0.5,-13.554293,-0.68052715,65.484825,-1.0260352575587528
GW240505_133552,GW250101_011205,240.48347755265732,-1.4549596,4.9308405,-0.5,-11.286008,-0.1014512,72.93037,-1.0007816843156903
GW240505_133552,GW250104_015122,243.5107609981243,-1.4549596,4.429228,-0.5,-9.071229,-0.25819522,70.00828,-0.9761238101239091
GW240505_133552,GW250108_152221,248.07394823072684,-1.4549596,6.1752434,-0.5,-18.152807,-0.24900803,89.37416,-1.077232058018266
GW240505_133552,GW250109_010541,248.47903818275918,-1.4549596,4.4339623,-0.5,-8.785816,-0.31606773,60.128555,-0.9729462140991284
GW240505_133552,GW250109_074552,248.75694210103265,-1.4549596,1.8370796,0.5,-2.1693616,-0.20689341,53.43313,-0.89928301225835
GW240505_133552,GW250114_082203,253.78206760000023,-0.2470929,9.676845,-0.5,-45.49065,-2.1731477,113.751755,0.2702142772775577
GW240505_133552,GW250116_015318,255.51210410011035,-0.2470929,7.458086,-0.5,-27.435726,-0.10590678,141.2721,0.47122578446757407
GW240505_133552,GW250118_023225,257.53927501262336,-0.2470929,4.236538,-0.5,-8.445605,-0.026768003,74.34926,0.6826491512451984
GW240505_133552,GW250118_055802,257.68205891279985,-0.2470929,8.218233,-0.5,-32.899025,-0.15532196,121.54903,0.4104010518432007
GW240505_133552,GW250118_170523,258.14549344828833,-0.2470929,1.770603,0.5,-0.7389941,-0.4243845,26.744982,0.7684494305997152
