rank,event_i,event_j,final_score,waveform_score,time_score,healpix_sky_score,delta_t_days,healpix_overlap,waveform_available,full_waveform_scored,pair_has_ood,object_class_i,object_class_j,detector_coverage,snr_ratio,snr_score,empirical_catalog_tail_rank_fraction
86,GW230726_002940,GW230928_215827,3.2171645,0.7472386658191681,-0.48126355,-1.0148516,64.89498842592593,0.36245623230934143,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0,-0.7915436,0.024670109007458405
87,GW231223_032836,GW231226_101520,3.21614,0.9697343707084656,1.3175298,-4.337343,3.2824560185190705,0.01307121105492115,True,True,False,BBH,BBH,"H1,L1 | H1,L1",3.401960784313726,0.54939014,0.02495697074010327
88,GW230927_043729,GW230927_153832,3.2143497,0.9622543752193451,1.667491,-6.19235,0.4590717592614668,0.0020450155716389418,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.6776859504132233,0.75670844,0.025243832472748137
89,GW231223_202619,GW240109_050431,3.2124104,,0.36398852,-0.61118686,16.35987037036982,0.5427063703536987,False,False,False,BBH,BBH,"H1,L1 | H1",1.0297029702970297,-0.7915436,0.025530694205393
90,GW230630_234532,GW230704_021211,3.2024055,0.9581081569194794,1.3175298,-3.6304953,3.101837962962411,0.026503052562475204,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.053191489361702,-0.9062731,0.025817555938037865
91,GW230628_231200,GW230702_185453,3.2005172,0.986610472202301,0.72371477,-2.8434632,3.8214502314809295,0.0582236722111702,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.6237623762376237,0.5960307,0.02610441767068273
92,GW231231_154016,GW240109_050431,3.1998763,,0.3064856,-0.58596116,8.558508101850748,0.5565706491470337,False,False,False,BBH,BBH,"H1,L1 | H1",1.2884615384615385,-0.3299174,0.026391279403327597
93,GW230814_061920,GW230819_171910,3.1970747,0.9998246133327484,0.6520675,-2.126701,5.458216435186289,0.11922997236251831,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1313131313131313,-0.7520128,0.02667814113597246
94,GW230920_071124,GW230922_020344,3.1954174,0.9774442315101624,1.3272586,-12.17649,1.7863449074079594,5.1501242523954716e-06,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.2072072072072073,-0.65255636,0.026965002868617326
95,GW230922_020344,GW230924_124453,3.1838324,0.9985634088516235,1.1394975,-5.5684133,2.4452418981464925,0.003816532203927636,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.007462686567164,-0.7915436,0.02725186460126219
96,GW230927_043729,GW230930_110730,3.1773815,0.9853403568267822,1.3175298,-4.7962394,3.270848379631837,0.00826075579971075,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.3444444444444443,-0.3299174,0.027538726333907058
97,GW230627_015337,GW230702_185453,3.1766744,0.9943267703056335,0.60855174,-3.3100164,5.709211805556659,0.03651557117700577,True,True,False,BBH,BBH,"H1,L1 | H1,L1",2.8415841584158414,1.3819606,0.027825588066551922
98,GW230630_125806,GW230709_122727,3.1714587,0.9740989208221436,0.3064856,-1.0315541,8.978707175925374,0.3564525544643402,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1333333333333333,-0.7520128,0.028112449799196786
99,GW231224_024321,GW231226_101520,3.1626375,0.9936078786849976,1.1394975,-7.57114,2.313869212962411,0.0005151049117557704,True,True,False,BBH,BBH,"H1,L1 | H1,L1",2.4785714285714286,1.1951153,0.028399311531841654
100,GW230627_015337,GW230630_234532,3.1450868,0.9683032929897308,0.72371477,-3.074636,3.9110486111127667,0.04620644077658653,True,True,False,BBH,BBH,"H1,L1 | H1,L1",2.898989898989899,1.3819606,0.02868617326448652
